image_id,filename,monument_category,question_id,question,answer,question_type,confidence,source
golden_temple_amritsar_012,golden_temple_amritsar_012_3e904a1f.jpg,Golden Temple Amritsar,golden_temple_amritsar_012_q1,What is the name of this structure?,Golden Temple Amritsar,monument_identification,1.0,automated_generation
golden_temple_amritsar_012,golden_temple_amritsar_012_3e904a1f.jpg,Golden Temple Amritsar,golden_temple_amritsar_012_q2,In which city is this monument?,Amritsar,location,1.0,automated_generation
golden_temple_amritsar_012,golden_temple_amritsar_012_3e904a1f.jpg,Golden Temple Amritsar,golden_temple_amritsar_012_q3,Which Indian state has this monument?,Punjab,state,1.0,automated_generation
golden_temple_amritsar_012,golden_temple_amritsar_012_3e904a1f.jpg,Golden Temple Amritsar,golden_temple_amritsar_012_q4,What type of architecture is this?,Sikh,architectural_style,1.0,automated_generation
golden_temple_amritsar_012,golden_temple_amritsar_012_3e904a1f.jpg,Golden Temple Amritsar,golden_temple_amritsar_012_q5,Which ruler built this?,Guru Arjan Dev,builder_patron,1.0,automated_generation
golden_temple_amritsar_012,golden_temple_amritsar_012_3e904a1f.jpg,Golden Temple Amritsar,golden_temple_amritsar_012_q6,What is the time period of this monument?,16th-17th century,time_period,1.0,automated_generation
golden_temple_amritsar_012,golden_temple_amritsar_012_3e904a1f.jpg,Golden Temple Amritsar,golden_temple_amritsar_012_q7,What material was used to build this?,Gold and marble,material,1.0,automated_generation
golden_temple_amritsar_012,golden_temple_amritsar_012_3e904a1f.jpg,Golden Temple Amritsar,golden_temple_amritsar_012_q8,Which religion is this associated with?,Sikh,religion,1.0,automated_generation
golden_temple_amritsar_013,golden_temple_amritsar_013_e03fd49e.jpg,Golden Temple Amritsar,golden_temple_amritsar_013_q1,What monument is shown in the image?,Golden Temple Amritsar,monument_identification,1.0,automated_generation
golden_temple_amritsar_013,golden_temple_amritsar_013_e03fd49e.jpg,Golden Temple Amritsar,golden_temple_amritsar_013_q2,Where can you find this monument?,Amritsar,location,1.0,automated_generation
golden_temple_amritsar_013,golden_temple_amritsar_013_e03fd49e.jpg,Golden Temple Amritsar,golden_temple_amritsar_013_q3,What state is this in?,Punjab,state,1.0,automated_generation
golden_temple_amritsar_013,golden_temple_amritsar_013_e03fd49e.jpg,Golden Temple Amritsar,golden_temple_amritsar_013_q4,What is the architectural style of this monument?,Sikh,architectural_style,1.0,automated_generation
golden_temple_amritsar_013,golden_temple_amritsar_013_e03fd49e.jpg,Golden Temple Amritsar,golden_temple_amritsar_013_q5,Which ruler built this?,Guru Arjan Dev,builder_patron,1.0,automated_generation
golden_temple_amritsar_013,golden_temple_amritsar_013_e03fd49e.jpg,Golden Temple Amritsar,golden_temple_amritsar_013_q6,In which century was this constructed?,16th-17th century,time_period,1.0,automated_generation
golden_temple_amritsar_013,golden_temple_amritsar_013_e03fd49e.jpg,Golden Temple Amritsar,golden_temple_amritsar_013_q7,What is the construction material?,Gold and marble,material,1.0,automated_generation
golden_temple_amritsar_013,golden_temple_amritsar_013_e03fd49e.jpg,Golden Temple Amritsar,golden_temple_amritsar_013_q8,What is the religious significance?,Sikh,religion,1.0,automated_generation
golden_temple_amritsar_014,golden_temple_amritsar_014_de163e8b.jpg,Golden Temple Amritsar,golden_temple_amritsar_014_q1,Name this monument.,Golden Temple Amritsar,monument_identification,1.0,automated_generation
golden_temple_amritsar_014,golden_temple_amritsar_014_de163e8b.jpg,Golden Temple Amritsar,golden_temple_amritsar_014_q2,What is the location of this monument?,Amritsar,location,1.0,automated_generation
golden_temple_amritsar_014,golden_temple_amritsar_014_de163e8b.jpg,Golden Temple Amritsar,golden_temple_amritsar_014_q3,In which state is this monument?,Punjab,state,1.0,automated_generation
golden_temple_amritsar_014,golden_temple_amritsar_014_de163e8b.jpg,Golden Temple Amritsar,golden_temple_amritsar_014_q4,What type of architecture is this?,Sikh,architectural_style,1.0,automated_generation
golden_temple_amritsar_014,golden_temple_amritsar_014_de163e8b.jpg,Golden Temple Amritsar,golden_temple_amritsar_014_q5,Who built this monument?,Guru Arjan Dev,builder_patron,1.0,automated_generation
golden_temple_amritsar_014,golden_temple_amritsar_014_de163e8b.jpg,Golden Temple Amritsar,golden_temple_amritsar_014_q6,When was this built?,16th-17th century,time_period,1.0,automated_generation
golden_temple_amritsar_014,golden_temple_amritsar_014_de163e8b.jpg,Golden Temple Amritsar,golden_temple_amritsar_014_q7,What material was used to build this?,Gold and marble,material,1.0,automated_generation
golden_temple_amritsar_014,golden_temple_amritsar_014_de163e8b.jpg,Golden Temple Amritsar,golden_temple_amritsar_014_q8,Which religion is this associated with?,Sikh,religion,1.0,automated_generation
golden_temple_amritsar_015,golden_temple_amritsar_015_28a9153b.jpg,Golden Temple Amritsar,golden_temple_amritsar_015_q1,Which monument is this?,Golden Temple Amritsar,monument_identification,1.0,automated_generation
golden_temple_amritsar_015,golden_temple_amritsar_015_28a9153b.jpg,Golden Temple Amritsar,golden_temple_amritsar_015_q2,What is the location of this monument?,Amritsar,location,1.0,automated_generation
golden_temple_amritsar_015,golden_temple_amritsar_015_28a9153b.jpg,Golden Temple Amritsar,golden_temple_amritsar_015_q3,In which state is this monument?,Punjab,state,1.0,automated_generation
golden_temple_amritsar_015,golden_temple_amritsar_015_28a9153b.jpg,Golden Temple Amritsar,golden_temple_amritsar_015_q4,What type of architecture is this?,Sikh,architectural_style,1.0,automated_generation
golden_temple_amritsar_015,golden_temple_amritsar_015_28a9153b.jpg,Golden Temple Amritsar,golden_temple_amritsar_015_q5,Which ruler built this?,Guru Arjan Dev,builder_patron,1.0,automated_generation
golden_temple_amritsar_015,golden_temple_amritsar_015_28a9153b.jpg,Golden Temple Amritsar,golden_temple_amritsar_015_q6,What is the time period of this monument?,16th-17th century,time_period,1.0,automated_generation
golden_temple_amritsar_015,golden_temple_amritsar_015_28a9153b.jpg,Golden Temple Amritsar,golden_temple_amritsar_015_q7,What is this monument made of?,Gold and marble,material,1.0,automated_generation
golden_temple_amritsar_015,golden_temple_amritsar_015_28a9153b.jpg,Golden Temple Amritsar,golden_temple_amritsar_015_q8,What is the religious significance?,Sikh,religion,1.0,automated_generation
golden_temple_amritsar_016,golden_temple_amritsar_016_d5cd939c.jpg,Golden Temple Amritsar,golden_temple_amritsar_016_q1,What is the name of this structure?,Golden Temple Amritsar,monument_identification,1.0,automated_generation
golden_temple_amritsar_016,golden_temple_amritsar_016_d5cd939c.jpg,Golden Temple Amritsar,golden_temple_amritsar_016_q2,Which city is this monument in?,Amritsar,location,1.0,automated_generation
golden_temple_amritsar_016,golden_temple_amritsar_016_d5cd939c.jpg,Golden Temple Amritsar,golden_temple_amritsar_016_q3,Which Indian state has this monument?,Punjab,state,1.0,automated_generation
golden_temple_amritsar_016,golden_temple_amritsar_016_d5cd939c.jpg,Golden Temple Amritsar,golden_temple_amritsar_016_q4,What is the style of this structure?,Sikh,architectural_style,1.0,automated_generation
golden_temple_amritsar_016,golden_temple_amritsar_016_d5cd939c.jpg,Golden Temple Amritsar,golden_temple_amritsar_016_q5,Which ruler built this?,Guru Arjan Dev,builder_patron,1.0,automated_generation
golden_temple_amritsar_016,golden_temple_amritsar_016_d5cd939c.jpg,Golden Temple Amritsar,golden_temple_amritsar_016_q6,When was this monument constructed?,16th-17th century,time_period,1.0,automated_generation
golden_temple_amritsar_016,golden_temple_amritsar_016_d5cd939c.jpg,Golden Temple Amritsar,golden_temple_amritsar_016_q7,What is the primary building material?,Gold and marble,material,1.0,automated_generation
golden_temple_amritsar_016,golden_temple_amritsar_016_d5cd939c.jpg,Golden Temple Amritsar,golden_temple_amritsar_016_q8,What is the religious significance?,Sikh,religion,1.0,automated_generation
golden_temple_amritsar_017,golden_temple_amritsar_017_7fdb1e38.jpg,Golden Temple Amritsar,golden_temple_amritsar_017_q1,What is the name of this structure?,Golden Temple Amritsar,monument_identification,1.0,automated_generation
golden_temple_amritsar_017,golden_temple_amritsar_017_7fdb1e38.jpg,Golden Temple Amritsar,golden_temple_amritsar_017_q2,Which city is this monument in?,Amritsar,location,1.0,automated_generation
golden_temple_amritsar_017,golden_temple_amritsar_017_7fdb1e38.jpg,Golden Temple Amritsar,golden_temple_amritsar_017_q3,Which Indian state has this monument?,Punjab,state,1.0,automated_generation
golden_temple_amritsar_017,golden_temple_amritsar_017_7fdb1e38.jpg,Golden Temple Amritsar,golden_temple_amritsar_017_q4,What type of architecture is this?,Sikh,architectural_style,1.0,automated_generation
golden_temple_amritsar_017,golden_temple_amritsar_017_7fdb1e38.jpg,Golden Temple Amritsar,golden_temple_amritsar_017_q5,Who commissioned this structure?,Guru Arjan Dev,builder_patron,1.0,automated_generation
golden_temple_amritsar_017,golden_temple_amritsar_017_7fdb1e38.jpg,Golden Temple Amritsar,golden_temple_amritsar_017_q6,What is the time period of this monument?,16th-17th century,time_period,1.0,automated_generation
golden_temple_amritsar_017,golden_temple_amritsar_017_7fdb1e38.jpg,Golden Temple Amritsar,golden_temple_amritsar_017_q7,What is the primary building material?,Gold and marble,material,1.0,automated_generation
golden_temple_amritsar_017,golden_temple_amritsar_017_7fdb1e38.jpg,Golden Temple Amritsar,golden_temple_amritsar_017_q8,What is the religious significance?,Sikh,religion,1.0,automated_generation
golden_temple_amritsar_018,golden_temple_amritsar_018_8119d451.jpg,Golden Temple Amritsar,golden_temple_amritsar_018_q1,Name this monument.,Golden Temple Amritsar,monument_identification,1.0,automated_generation
golden_temple_amritsar_018,golden_temple_amritsar_018_8119d451.jpg,Golden Temple Amritsar,golden_temple_amritsar_018_q2,What is the location of this monument?,Amritsar,location,1.0,automated_generation
golden_temple_amritsar_018,golden_temple_amritsar_018_8119d451.jpg,Golden Temple Amritsar,golden_temple_amritsar_018_q3,What state is this in?,Punjab,state,1.0,automated_generation
golden_temple_amritsar_018,golden_temple_amritsar_018_8119d451.jpg,Golden Temple Amritsar,golden_temple_amritsar_018_q4,What is the style of this structure?,Sikh,architectural_style,1.0,automated_generation
golden_temple_amritsar_018,golden_temple_amritsar_018_8119d451.jpg,Golden Temple Amritsar,golden_temple_amritsar_018_q5,Which ruler built this?,Guru Arjan Dev,builder_patron,1.0,automated_generation
golden_temple_amritsar_018,golden_temple_amritsar_018_8119d451.jpg,Golden Temple Amritsar,golden_temple_amritsar_018_q6,When was this built?,16th-17th century,time_period,1.0,automated_generation
golden_temple_amritsar_018,golden_temple_amritsar_018_8119d451.jpg,Golden Temple Amritsar,golden_temple_amritsar_018_q7,What is the primary building material?,Gold and marble,material,1.0,automated_generation
golden_temple_amritsar_018,golden_temple_amritsar_018_8119d451.jpg,Golden Temple Amritsar,golden_temple_amritsar_018_q8,Which religion is this associated with?,Sikh,religion,1.0,automated_generation
golden_temple_amritsar_019,golden_temple_amritsar_019_2b64b92e.jpg,Golden Temple Amritsar,golden_temple_amritsar_019_q1,What monument is shown in the image?,Golden Temple Amritsar,monument_identification,1.0,automated_generation
golden_temple_amritsar_019,golden_temple_amritsar_019_2b64b92e.jpg,Golden Temple Amritsar,golden_temple_amritsar_019_q2,Where can you find this monument?,Amritsar,location,1.0,automated_generation
golden_temple_amritsar_019,golden_temple_amritsar_019_2b64b92e.jpg,Golden Temple Amritsar,golden_temple_amritsar_019_q3,What state is this in?,Punjab,state,1.0,automated_generation
golden_temple_amritsar_019,golden_temple_amritsar_019_2b64b92e.jpg,Golden Temple Amritsar,golden_temple_amritsar_019_q4,What architectural style does this represent?,Sikh,architectural_style,1.0,automated_generation
golden_temple_amritsar_019,golden_temple_amritsar_019_2b64b92e.jpg,Golden Temple Amritsar,golden_temple_amritsar_019_q5,Who was the patron of this monument?,Guru Arjan Dev,builder_patron,1.0,automated_generation
golden_temple_amritsar_019,golden_temple_amritsar_019_2b64b92e.jpg,Golden Temple Amritsar,golden_temple_amritsar_019_q6,What is the time period of this monument?,16th-17th century,time_period,1.0,automated_generation
golden_temple_amritsar_019,golden_temple_amritsar_019_2b64b92e.jpg,Golden Temple Amritsar,golden_temple_amritsar_019_q7,What is the primary building material?,Gold and marble,material,1.0,automated_generation
golden_temple_amritsar_019,golden_temple_amritsar_019_2b64b92e.jpg,Golden Temple Amritsar,golden_temple_amritsar_019_q8,Which religion is this associated with?,Sikh,religion,1.0,automated_generation
golden_temple_amritsar_020,golden_temple_amritsar_020_92e8d069.jpg,Golden Temple Amritsar,golden_temple_amritsar_020_q1,What is this monument?,Golden Temple Amritsar,monument_identification,1.0,automated_generation
golden_temple_amritsar_020,golden_temple_amritsar_020_92e8d069.jpg,Golden Temple Amritsar,golden_temple_amritsar_020_q2,Which city is this monument in?,Amritsar,location,1.0,automated_generation
golden_temple_amritsar_020,golden_temple_amritsar_020_92e8d069.jpg,Golden Temple Amritsar,golden_temple_amritsar_020_q3,What state is this in?,Punjab,state,1.0,automated_generation
golden_temple_amritsar_020,golden_temple_amritsar_020_92e8d069.jpg,Golden Temple Amritsar,golden_temple_amritsar_020_q4,What type of architecture is this?,Sikh,architectural_style,1.0,automated_generation
golden_temple_amritsar_020,golden_temple_amritsar_020_92e8d069.jpg,Golden Temple Amritsar,golden_temple_amritsar_020_q5,Which ruler built this?,Guru Arjan Dev,builder_patron,1.0,automated_generation
golden_temple_amritsar_020,golden_temple_amritsar_020_92e8d069.jpg,Golden Temple Amritsar,golden_temple_amritsar_020_q6,What is the time period of this monument?,16th-17th century,time_period,1.0,automated_generation
golden_temple_amritsar_020,golden_temple_amritsar_020_92e8d069.jpg,Golden Temple Amritsar,golden_temple_amritsar_020_q7,What is the primary building material?,Gold and marble,material,1.0,automated_generation
golden_temple_amritsar_020,golden_temple_amritsar_020_92e8d069.jpg,Golden Temple Amritsar,golden_temple_amritsar_020_q8,Which religion is this associated with?,Sikh,religion,1.0,automated_generation
golden_temple_amritsar_021,golden_temple_amritsar_021_fde08d8b.jpg,Golden Temple Amritsar,golden_temple_amritsar_021_q1,Which monument is this?,Golden Temple Amritsar,monument_identification,1.0,automated_generation
golden_temple_amritsar_021,golden_temple_amritsar_021_fde08d8b.jpg,Golden Temple Amritsar,golden_temple_amritsar_021_q2,What is the location of this monument?,Amritsar,location,1.0,automated_generation
golden_temple_amritsar_021,golden_temple_amritsar_021_fde08d8b.jpg,Golden Temple Amritsar,golden_temple_amritsar_021_q3,What state is this in?,Punjab,state,1.0,automated_generation
golden_temple_amritsar_021,golden_temple_amritsar_021_fde08d8b.jpg,Golden Temple Amritsar,golden_temple_amritsar_021_q4,What architectural style does this represent?,Sikh,architectural_style,1.0,automated_generation
golden_temple_amritsar_021,golden_temple_amritsar_021_fde08d8b.jpg,Golden Temple Amritsar,golden_temple_amritsar_021_q5,Who built this monument?,Guru Arjan Dev,builder_patron,1.0,automated_generation
golden_temple_amritsar_021,golden_temple_amritsar_021_fde08d8b.jpg,Golden Temple Amritsar,golden_temple_amritsar_021_q6,In which century was this constructed?,16th-17th century,time_period,1.0,automated_generation
golden_temple_amritsar_021,golden_temple_amritsar_021_fde08d8b.jpg,Golden Temple Amritsar,golden_temple_amritsar_021_q7,What is the primary building material?,Gold and marble,material,1.0,automated_generation
golden_temple_amritsar_021,golden_temple_amritsar_021_fde08d8b.jpg,Golden Temple Amritsar,golden_temple_amritsar_021_q8,Which religion is this associated with?,Sikh,religion,1.0,automated_generation
golden_temple_amritsar_022,golden_temple_amritsar_022_6cd02b9a.jpg,Golden Temple Amritsar,golden_temple_amritsar_022_q1,Name this monument.,Golden Temple Amritsar,monument_identification,1.0,automated_generation
golden_temple_amritsar_022,golden_temple_amritsar_022_6cd02b9a.jpg,Golden Temple Amritsar,golden_temple_amritsar_022_q2,Where can you find this monument?,Amritsar,location,1.0,automated_generation
golden_temple_amritsar_022,golden_temple_amritsar_022_6cd02b9a.jpg,Golden Temple Amritsar,golden_temple_amritsar_022_q3,What state is this in?,Punjab,state,1.0,automated_generation
golden_temple_amritsar_022,golden_temple_amritsar_022_6cd02b9a.jpg,Golden Temple Amritsar,golden_temple_amritsar_022_q4,What architectural style does this represent?,Sikh,architectural_style,1.0,automated_generation
golden_temple_amritsar_022,golden_temple_amritsar_022_6cd02b9a.jpg,Golden Temple Amritsar,golden_temple_amritsar_022_q5,Who commissioned this structure?,Guru Arjan Dev,builder_patron,1.0,automated_generation
golden_temple_amritsar_022,golden_temple_amritsar_022_6cd02b9a.jpg,Golden Temple Amritsar,golden_temple_amritsar_022_q6,In which century was this constructed?,16th-17th century,time_period,1.0,automated_generation
golden_temple_amritsar_022,golden_temple_amritsar_022_6cd02b9a.jpg,Golden Temple Amritsar,golden_temple_amritsar_022_q7,What is the construction material?,Gold and marble,material,1.0,automated_generation
golden_temple_amritsar_022,golden_temple_amritsar_022_6cd02b9a.jpg,Golden Temple Amritsar,golden_temple_amritsar_022_q8,What is the religious context of this monument?,Sikh,religion,1.0,automated_generation
charminar_hyderabad_001,charminar_hyderabad_001_2cba0c8b.jpg,Charminar Hyderabad,charminar_hyderabad_001_q1,What is this monument?,Charminar Hyderabad,monument_identification,1.0,automated_generation
charminar_hyderabad_001,charminar_hyderabad_001_2cba0c8b.jpg,Charminar Hyderabad,charminar_hyderabad_001_q2,Where is this monument located?,Hyderabad,location,1.0,automated_generation
charminar_hyderabad_001,charminar_hyderabad_001_2cba0c8b.jpg,Charminar Hyderabad,charminar_hyderabad_001_q3,In which state is this monument?,Telangana,state,1.0,automated_generation
charminar_hyderabad_001,charminar_hyderabad_001_2cba0c8b.jpg,Charminar Hyderabad,charminar_hyderabad_001_q4,What type of architecture is this?,Indo-Islamic,architectural_style,1.0,automated_generation
charminar_hyderabad_001,charminar_hyderabad_001_2cba0c8b.jpg,Charminar Hyderabad,charminar_hyderabad_001_q5,Which ruler built this?,Muhammad Quli Qutb Shah,builder_patron,1.0,automated_generation
charminar_hyderabad_001,charminar_hyderabad_001_2cba0c8b.jpg,Charminar Hyderabad,charminar_hyderabad_001_q6,When was this monument constructed?,16th century,time_period,1.0,automated_generation
charminar_hyderabad_001,charminar_hyderabad_001_2cba0c8b.jpg,Charminar Hyderabad,charminar_hyderabad_001_q7,What is the construction material?,Granite and lime mortar,material,1.0,automated_generation
charminar_hyderabad_001,charminar_hyderabad_001_2cba0c8b.jpg,Charminar Hyderabad,charminar_hyderabad_001_q8,What is the religious significance?,Islamic,religion,1.0,automated_generation
charminar_hyderabad_002,charminar_hyderabad_002_a8088c31.jpg,Charminar Hyderabad,charminar_hyderabad_002_q1,Which monument is this?,Charminar Hyderabad,monument_identification,1.0,automated_generation
charminar_hyderabad_002,charminar_hyderabad_002_a8088c31.jpg,Charminar Hyderabad,charminar_hyderabad_002_q2,Which city is this monument in?,Hyderabad,location,1.0,automated_generation
charminar_hyderabad_002,charminar_hyderabad_002_a8088c31.jpg,Charminar Hyderabad,charminar_hyderabad_002_q3,In which state is this monument?,Telangana,state,1.0,automated_generation
charminar_hyderabad_002,charminar_hyderabad_002_a8088c31.jpg,Charminar Hyderabad,charminar_hyderabad_002_q4,What architectural style does this represent?,Indo-Islamic,architectural_style,1.0,automated_generation
charminar_hyderabad_002,charminar_hyderabad_002_a8088c31.jpg,Charminar Hyderabad,charminar_hyderabad_002_q5,Which ruler built this?,Muhammad Quli Qutb Shah,builder_patron,1.0,automated_generation
charminar_hyderabad_002,charminar_hyderabad_002_a8088c31.jpg,Charminar Hyderabad,charminar_hyderabad_002_q6,In which century was this constructed?,16th century,time_period,1.0,automated_generation
charminar_hyderabad_002,charminar_hyderabad_002_a8088c31.jpg,Charminar Hyderabad,charminar_hyderabad_002_q7,What is the construction material?,Granite and lime mortar,material,1.0,automated_generation
charminar_hyderabad_002,charminar_hyderabad_002_a8088c31.jpg,Charminar Hyderabad,charminar_hyderabad_002_q8,What is the religious context of this monument?,Islamic,religion,1.0,automated_generation
charminar_hyderabad_003,charminar_hyderabad_003_a875933c.jpg,Charminar Hyderabad,charminar_hyderabad_003_q1,Name this monument.,Charminar Hyderabad,monument_identification,1.0,automated_generation
charminar_hyderabad_003,charminar_hyderabad_003_a875933c.jpg,Charminar Hyderabad,charminar_hyderabad_003_q2,Which city is this monument in?,Hyderabad,location,1.0,automated_generation
charminar_hyderabad_003,charminar_hyderabad_003_a875933c.jpg,Charminar Hyderabad,charminar_hyderabad_003_q3,Which Indian state has this monument?,Telangana,state,1.0,automated_generation
charminar_hyderabad_003,charminar_hyderabad_003_a875933c.jpg,Charminar Hyderabad,charminar_hyderabad_003_q4,What is the style of this structure?,Indo-Islamic,architectural_style,1.0,automated_generation
charminar_hyderabad_003,charminar_hyderabad_003_a875933c.jpg,Charminar Hyderabad,charminar_hyderabad_003_q5,Which ruler built this?,Muhammad Quli Qutb Shah,builder_patron,1.0,automated_generation
charminar_hyderabad_003,charminar_hyderabad_003_a875933c.jpg,Charminar Hyderabad,charminar_hyderabad_003_q6,When was this monument constructed?,16th century,time_period,1.0,automated_generation
charminar_hyderabad_003,charminar_hyderabad_003_a875933c.jpg,Charminar Hyderabad,charminar_hyderabad_003_q7,What is the primary building material?,Granite and lime mortar,material,1.0,automated_generation
charminar_hyderabad_003,charminar_hyderabad_003_a875933c.jpg,Charminar Hyderabad,charminar_hyderabad_003_q8,Which religion is this associated with?,Islamic,religion,1.0,automated_generation
charminar_hyderabad_004,charminar_hyderabad_004_9678c970.jpg,Charminar Hyderabad,charminar_hyderabad_004_q1,Name this monument.,Charminar Hyderabad,monument_identification,1.0,automated_generation
charminar_hyderabad_004,charminar_hyderabad_004_9678c970.jpg,Charminar Hyderabad,charminar_hyderabad_004_q2,Where is this monument located?,Hyderabad,location,1.0,automated_generation
charminar_hyderabad_004,charminar_hyderabad_004_9678c970.jpg,Charminar Hyderabad,charminar_hyderabad_004_q3,Which Indian state has this monument?,Telangana,state,1.0,automated_generation
charminar_hyderabad_004,charminar_hyderabad_004_9678c970.jpg,Charminar Hyderabad,charminar_hyderabad_004_q4,What architectural style does this represent?,Indo-Islamic,architectural_style,1.0,automated_generation
charminar_hyderabad_004,charminar_hyderabad_004_9678c970.jpg,Charminar Hyderabad,charminar_hyderabad_004_q5,Who built this monument?,Muhammad Quli Qutb Shah,builder_patron,1.0,automated_generation
charminar_hyderabad_004,charminar_hyderabad_004_9678c970.jpg,Charminar Hyderabad,charminar_hyderabad_004_q6,When was this monument constructed?,16th century,time_period,1.0,automated_generation
charminar_hyderabad_004,charminar_hyderabad_004_9678c970.jpg,Charminar Hyderabad,charminar_hyderabad_004_q7,What material was used to build this?,Granite and lime mortar,material,1.0,automated_generation
charminar_hyderabad_004,charminar_hyderabad_004_9678c970.jpg,Charminar Hyderabad,charminar_hyderabad_004_q8,What is the religious context of this monument?,Islamic,religion,1.0,automated_generation
charminar_hyderabad_005,charminar_hyderabad_005_1c880d2d.jpg,Charminar Hyderabad,charminar_hyderabad_005_q1,Which monument is this?,Charminar Hyderabad,monument_identification,1.0,automated_generation
charminar_hyderabad_005,charminar_hyderabad_005_1c880d2d.jpg,Charminar Hyderabad,charminar_hyderabad_005_q2,Which city is this monument in?,Hyderabad,location,1.0,automated_generation
charminar_hyderabad_005,charminar_hyderabad_005_1c880d2d.jpg,Charminar Hyderabad,charminar_hyderabad_005_q3,In which state is this monument?,Telangana,state,1.0,automated_generation
charminar_hyderabad_005,charminar_hyderabad_005_1c880d2d.jpg,Charminar Hyderabad,charminar_hyderabad_005_q4,What is the architectural style of this monument?,Indo-Islamic,architectural_style,1.0,automated_generation
charminar_hyderabad_005,charminar_hyderabad_005_1c880d2d.jpg,Charminar Hyderabad,charminar_hyderabad_005_q5,Who was the patron of this monument?,Muhammad Quli Qutb Shah,builder_patron,1.0,automated_generation
charminar_hyderabad_005,charminar_hyderabad_005_1c880d2d.jpg,Charminar Hyderabad,charminar_hyderabad_005_q6,In which century was this constructed?,16th century,time_period,1.0,automated_generation
charminar_hyderabad_005,charminar_hyderabad_005_1c880d2d.jpg,Charminar Hyderabad,charminar_hyderabad_005_q7,What is the construction material?,Granite and lime mortar,material,1.0,automated_generation
charminar_hyderabad_005,charminar_hyderabad_005_1c880d2d.jpg,Charminar Hyderabad,charminar_hyderabad_005_q8,What is the religious significance?,Islamic,religion,1.0,automated_generation
charminar_hyderabad_006,charminar_hyderabad_006_cae62783.jpg,Charminar Hyderabad,charminar_hyderabad_006_q1,What monument is shown in the image?,Charminar Hyderabad,monument_identification,1.0,automated_generation
charminar_hyderabad_006,charminar_hyderabad_006_cae62783.jpg,Charminar Hyderabad,charminar_hyderabad_006_q2,Where is this monument located?,Hyderabad,location,1.0,automated_generation
charminar_hyderabad_006,charminar_hyderabad_006_cae62783.jpg,Charminar Hyderabad,charminar_hyderabad_006_q3,What state is this in?,Telangana,state,1.0,automated_generation
charminar_hyderabad_006,charminar_hyderabad_006_cae62783.jpg,Charminar Hyderabad,charminar_hyderabad_006_q4,What is the architectural style of this monument?,Indo-Islamic,architectural_style,1.0,automated_generation
charminar_hyderabad_006,charminar_hyderabad_006_cae62783.jpg,Charminar Hyderabad,charminar_hyderabad_006_q5,Who commissioned this structure?,Muhammad Quli Qutb Shah,builder_patron,1.0,automated_generation
charminar_hyderabad_006,charminar_hyderabad_006_cae62783.jpg,Charminar Hyderabad,charminar_hyderabad_006_q6,When was this built?,16th century,time_period,1.0,automated_generation
charminar_hyderabad_006,charminar_hyderabad_006_cae62783.jpg,Charminar Hyderabad,charminar_hyderabad_006_q7,What is the construction material?,Granite and lime mortar,material,1.0,automated_generation
charminar_hyderabad_006,charminar_hyderabad_006_cae62783.jpg,Charminar Hyderabad,charminar_hyderabad_006_q8,Which religion is this associated with?,Islamic,religion,1.0,automated_generation
charminar_hyderabad_007,charminar_hyderabad_007_14ed7d19.jpg,Charminar Hyderabad,charminar_hyderabad_007_q1,What is the name of this structure?,Charminar Hyderabad,monument_identification,1.0,automated_generation
charminar_hyderabad_007,charminar_hyderabad_007_14ed7d19.jpg,Charminar Hyderabad,charminar_hyderabad_007_q2,In which city is this monument?,Hyderabad,location,1.0,automated_generation
charminar_hyderabad_007,charminar_hyderabad_007_14ed7d19.jpg,Charminar Hyderabad,charminar_hyderabad_007_q3,Which Indian state has this monument?,Telangana,state,1.0,automated_generation
charminar_hyderabad_007,charminar_hyderabad_007_14ed7d19.jpg,Charminar Hyderabad,charminar_hyderabad_007_q4,What type of architecture is this?,Indo-Islamic,architectural_style,1.0,automated_generation
charminar_hyderabad_007,charminar_hyderabad_007_14ed7d19.jpg,Charminar Hyderabad,charminar_hyderabad_007_q5,Who was the patron of this monument?,Muhammad Quli Qutb Shah,builder_patron,1.0,automated_generation
charminar_hyderabad_007,charminar_hyderabad_007_14ed7d19.jpg,Charminar Hyderabad,charminar_hyderabad_007_q6,When was this monument constructed?,16th century,time_period,1.0,automated_generation
charminar_hyderabad_007,charminar_hyderabad_007_14ed7d19.jpg,Charminar Hyderabad,charminar_hyderabad_007_q7,What is the primary building material?,Granite and lime mortar,material,1.0,automated_generation
charminar_hyderabad_007,charminar_hyderabad_007_14ed7d19.jpg,Charminar Hyderabad,charminar_hyderabad_007_q8,What is the religious context of this monument?,Islamic,religion,1.0,automated_generation
charminar_hyderabad_008,charminar_hyderabad_008_b3efbb19.jpg,Charminar Hyderabad,charminar_hyderabad_008_q1,What monument is shown in the image?,Charminar Hyderabad,monument_identification,1.0,automated_generation
charminar_hyderabad_008,charminar_hyderabad_008_b3efbb19.jpg,Charminar Hyderabad,charminar_hyderabad_008_q2,Which city is this monument in?,Hyderabad,location,1.0,automated_generation
charminar_hyderabad_008,charminar_hyderabad_008_b3efbb19.jpg,Charminar Hyderabad,charminar_hyderabad_008_q3,In which state is this monument?,Telangana,state,1.0,automated_generation
charminar_hyderabad_008,charminar_hyderabad_008_b3efbb19.jpg,Charminar Hyderabad,charminar_hyderabad_008_q4,What architectural style does this represent?,Indo-Islamic,architectural_style,1.0,automated_generation
